Latitude	Longitude	Location	Municipality	Type	Year	Count
49.288136	-123.126873	JERVIS ST & W GEORGIA ST	VANCOUVER	Casualty	2017	18
49.277633	-123.099816	MAIN ST & MAIN ST ONRAMP & UNION ST	VANCOUVER	Casualty	2017	18
49.274934	-123.099923	MAIN ST & NATIONAL AVE	VANCOUVER	Casualty	2017	18
49.272575	-123.098621	STATION ST & TERMINAL AVE	VANCOUVER	Casualty	2017	18
49.285723	-123.123132	THURLOW ST & W GEORGIA ST	VANCOUVER	Casualty	2017	18
49.234918	-123.023635	BOUNDARY RD & VANNESS AVE	VANCOUVER	Casualty	2017	19
49.250627	-123.044181	BOYD DIVERSION & E 22ND AVE & RENFREW ST	VANCOUVER	Casualty	2017	19
49.268005	-123.14564	BURRARD ST & W 4TH AVE	VANCOUVER	Casualty	2017	19
49.26405	-123.114821	CAMBIE ST & W 8TH AVE	VANCOUVER	Casualty	2017	19
49.290575	-123.130597	CARDERO ST & W GEORGIA ST & W PENDER ST	VANCOUVER	Casualty	2017	19
49.281248	-123.070399	COMMERCIAL DR & E HASTINGS ST	VANCOUVER	Casualty	2017	19
49.284779	-123.056525	DUNDAS ST & N NANAIMO ST & NANAIMO ST	VANCOUVER	Casualty	2017	19
49.281132	-123.02833	E HASTINGS ST & SKEENA ST	VANCOUVER	Casualty	2017	19
49.237566	-123.048809	EARLES ST & KINGSWAY	VANCOUVER	Casualty	2017	19
49.260586	-123.126708	OAK ST & W 12TH AVE	VANCOUVER	Casualty	2017	19
49.277183	-123.099836	DUNSMUIR VIADUCT & GEORGIA VIADUCT & MAIN ST	VANCOUVER	Casualty	2017	20
49.225649	-123.10164	E 49TH AVE & MAIN ST	VANCOUVER	Casualty	2017	20
49.264471	-123.100924	E 7TH AVE & KINGSWAY & MAIN ST	VANCOUVER	Casualty	2017	20
49.2608	-123.138697	GRANVILLE ST & W 12TH AVE	VANCOUVER	Casualty	2017	20
49.232015	-123.031251	KINGSWAY & TYNE ST	VANCOUVER	Casualty	2017	20
49.277802	-123.127193	DAVIE ST & HOWE ST	VANCOUVER	Casualty	2017	21
49.22464	-123.032269	E 49TH AVE & TYNE ST	VANCOUVER	Casualty	2017	21
49.281211	-123.065573	E HASTINGS ST & VICTORIA DR	VANCOUVER	Casualty	2017	21
49.243562	-123.06181	GLADSTONE ST & KINGSWAY	VANCOUVER	Casualty	2017	21
49.235939	-123.042334	KINGSWAY & RUPERT ST	VANCOUVER	Casualty	2017	21
49.226543	-123.128296	OAK ST & W 49TH AVE	VANCOUVER	Casualty	2017	21
49.210743	-123.130188	OAK ST & W 67TH AVE	VANCOUVER	Casualty	2017	21
49.279077	-123.129182	BURRARD ST & DAVIE ST	VANCOUVER	Casualty	2017	22
49.25669	-123.089786	FRASER ST & KINGSWAY	VANCOUVER	Casualty	2017	22
49.240059	-123.065367	E 33RD AVE & VICTORIA DR	VANCOUVER	Casualty	2017	23
49.26287	-123.099528	E BROADWAY & KINGSWAY	VANCOUVER	Casualty	2017	23
49.205303	-123.140462	GRANVILLE ST & MILTON ST & SW MARINE DR	VANCOUVER	Casualty	2017	23
49.263589	-123.138562	GRANVILLE ST & W BROADWAY	VANCOUVER	Casualty	2017	23
49.261007	-123.023626	BOUNDARY RD & BOUNDARY RD OFFRAMP & BOUNDARY RD ONRAMP & TRANS-CANADA HWY	VANCOUVER	Casualty	2017	24
49.263205	-123.114853	CAMBIE ST & W BROADWAY	VANCOUVER	Casualty	2017	24
49.276759	-123.077265	CLARK DR & VENABLES ST	VANCOUVER	Casualty	2017	24
49.207883	-123.038868	MARINE WAY & SE MARINE DR & TURNING LANE	VANCOUVER	Casualty	2017	24
49.269397	-123.023574	1ST AVE & BOUNDARY RD & E 1ST AVE	VANCOUVER	Casualty	2017	25
49.26558	-123.023589	BOUNDARY RD & LOUGHEED HWY	VANCOUVER	Casualty	2017	25
49.281194	-123.126037	BURRARD ST & NELSON ST	VANCOUVER	Casualty	2017	25
49.259588	-123.069846	COMMERCIAL DR & E 12TH AVE	VANCOUVER	Casualty	2017	25
49.262131	-123.056591	E BROADWAY & NANAIMO ST	VANCOUVER	Casualty	2017	25
49.204906	-123.129668	OAK ST & OAK ST BRIDGE & OAK ST OFFRAMP & SW MARINE DR & SW MARINE DR OFFRAMP	VANCOUVER	Casualty	2017	25
49.276971	-123.132435	BURRARD ST & BURRARD ST BRIDGE & PACIFIC ST & PACIFIC ST OFFRAMP & PACIFIC ST ONRAMP	VANCOUVER	Casualty	2017	26
49.281344	-123.0771	CLARK DR & E HASTINGS ST	VANCOUVER	Casualty	2017	26
49.260193	-123.101079	E 12TH AVE & MAIN ST	VANCOUVER	Casualty	2017	26
49.276783	-123.099854	MAIN ST & MAIN ST OFFRAMP & PRIOR ST & STATION ST & TURNING LANE	VANCOUVER	Casualty	2017	26
49.219207	-123.128556	OAK ST & W 57TH AVE	VANCOUVER	Casualty	2017	26
49.254725	-123.023504	BOUNDARY RD & CANADA WAY	VANCOUVER	Casualty	2017	27
49.205426	-123.023441	BOUNDARY RD & MARINE WAY & TURNING LANE	VANCOUVER	Casualty	2017	27
49.259628	-123.077527	CLARK DR & E 12TH AVE	VANCOUVER	Casualty	2017	27
49.240503	-123.101467	E 33RD AVE & MAIN ST	VANCOUVER	Casualty	2017	27
49.232869	-123.09055	E 41ST AVE & FRASER ST	VANCOUVER	Casualty	2017	27
49.232945	-123.043089	E 41ST AVE & RUPERT ST	VANCOUVER	Casualty	2017	27
49.261948	-123.044314	E BROADWAY & RENFREW ST	VANCOUVER	Casualty	2017	27
49.212983	-123.130098	OAK ST & W 64TH AVE	VANCOUVER	Casualty	2017	27
49.26945	-123.033689	E 1ST AVE & RUPERT ST & ACCESS ROAD	VANCOUVER	Casualty	2017	28
49.261898	-123.033733	E BROADWAY & RUPERT ST	VANCOUVER	Casualty	2017	28
49.262392	-123.077552	CLARK DR & E BROADWAY	VANCOUVER	Casualty	2017	29
49.26956	-123.065769	E 1ST AVE & VICTORIA DR	VANCOUVER	Casualty	2017	29
49.287032	-123.031028	BRIDGEWAY & BRIDGEWAY OFFRAMP & CASSIAR CONN & E HASTINGS ST OFFRAMP & E HASTINGS ST ONRAMP & IRONWORKERS MEMORIAL BRIDGE & MCGILL ST & MCGILL ST OFFRAMP & MCGILL ST ONRAMP & TRANS-CANADA HWY & TURNING LANE	VANCOUVER	Casualty	2017	30
49.226076	-123.116515	CAMBIE ST & W 49TH AVE & TURNING LANE	VANCOUVER	Casualty	2017	30
49.23306	-123.101517	E 41ST AVE & MAIN ST	VANCOUVER	Casualty	2017	30
49.225279	-123.077324	E 49TH AVE & KNIGHT ST	VANCOUVER	Casualty	2017	30
49.269481	-123.056605	E 1ST AVE & NANAIMO ST	VANCOUVER	Casualty	2017	31
49.211023	-123.091135	FRASER ST & SE MARINE DR	VANCOUVER	Casualty	2017	31
49.240009	-123.054067	KINGSWAY & SLOCAN ST	VANCOUVER	Casualty	2017	31
49.211037	-123.072075	ARGYLE ST & SE MARINE DR	VANCOUVER	Casualty	2017	32
49.240211	-123.076367	E 33RD AVE & KNIGHT ST	VANCOUVER	Casualty	2017	32
49.258194	-123.044284	GRANDVIEW HWY & RENFREW ST	VANCOUVER	Casualty	2017	32
49.208097	-123.042257	KERR ST & SE MARINE DR	VANCOUVER	Casualty	2017	33
49.260396	-123.114989	CAMBIE ST & W 12TH AVE	VANCOUVER	Casualty	2017	34
49.262326	-123.069794	COMMERCIAL DR & E BROADWAY	VANCOUVER	Casualty	2017	34
49.225169	-123.065763	E 49TH AVE & VICTORIA DR	VANCOUVER	Casualty	2017	34
49.218132	-123.077053	E 57TH AVE & KNIGHT ST	VANCOUVER	Casualty	2017	34
49.281155	-123.044034	E HASTINGS ST & RENFREW ST	VANCOUVER	Casualty	2017	34
49.211099	-123.102224	MAIN ST & SE MARINE DR	VANCOUVER	Casualty	2017	34
49.269586	-123.069675	COMMERCIAL DR & E 1ST AVE	VANCOUVER	Casualty	2017	35
49.292623	-123.133718	DENMAN ST & W GEORGIA ST	VANCOUVER	Casualty	2017	35
49.232747	-123.065518	E 41ST AVE & VICTORIA DR	VANCOUVER	Casualty	2017	35
49.241437	-123.127824	OAK ST & W 33RD AVE	VANCOUVER	Casualty	2017	35
49.28117	-123.031463	CASSIAR CONN & E HASTINGS ST & E HASTINGS ST ONRAMP & TRANS-CANADA HWY & TURNING LANE	VANCOUVER	Casualty	2017	36
49.269078	-123.100707	E 2ND AVE & MAIN ST	VANCOUVER	Casualty	2017	36
49.281168	-123.056544	E HASTINGS ST & NANAIMO ST	VANCOUVER	Casualty	2017	36
49.24187	-123.058123	KINGSWAY & NANAIMO ST	VANCOUVER	Casualty	2017	36
49.233947	-123.128076	OAK ST & W 41ST AVE	VANCOUVER	Casualty	2017	36
49.259878	-123.096571	E 12TH AVE & KINGSWAY & MILLTOWN PL	VANCOUVER	Casualty	2017	37
49.269475	-123.044219	E 1ST AVE & RENFREW ST	VANCOUVER	Casualty	2017	38
49.234343	-123.139623	GRANVILLE ST & W 41ST AVE	VANCOUVER	Casualty	2017	39
49.245143	-123.065173	KINGSWAY & VICTORIA DR	VANCOUVER	Casualty	2017	40
49.226966	-123.13981	GRANVILLE ST & W 49TH AVE	VANCOUVER	Casualty	2017	42
49.232692	-123.077064	E 41ST AVE & KNIGHT ST	VANCOUVER	Casualty	2017	43
49.257053	-123.138793	GRANVILLE ST & MARPOLE AVE & W 16TH AVE	VANCOUVER	Casualty	2017	43
49.221948	-123.023697	BOUNDARY RD & E 49TH AVE & IMPERIAL ST	VANCOUVER	Casualty	2017	44
49.234143	-123.035895	JOYCE ST & KINGSWAY	VANCOUVER	Casualty	2017	44
49.250151	-123.07606	KINGSWAY & KNIGHT ST	VANCOUVER	Casualty	2017	44
49.23354	-123.116194	CAMBIE ST & W 41ST AVE	VANCOUVER	Casualty	2017	45
49.269452	-123.027611	E 1ST AVE & E 1ST AVE OFFRAMP & E 1ST AVE ONRAMP & RUPERT ST OFFRAMP & TRANS-CANADA HWY & TURNING LANE	VANCOUVER	Casualty	2017	45
49.249411	-123.139097	GRANVILLE ST & W KING EDWARD AVE	VANCOUVER	Casualty	2017	45
49.258127	-123.033793	GRANDVIEW HWY & RUPERT ST	VANCOUVER	Casualty	2017	46
49.210132	-123.117149	CAMBIE ST & SW MARINE DR & TURNING LANE	VANCOUVER	Casualty	2017	47
49.208473	-123.130257	OAK ST & W 70TH AVE	VANCOUVER	Casualty	2017	51
49.269649	-123.077365	CLARK DR & E 1ST AVE & GRANDVIEW VIADUCT	VANCOUVER	Casualty	2017	57
49.272815	-123.100019	MAIN ST & TERMINAL AVE	VANCOUVER	Casualty	2017	65
49.232291	-123.023537	BOUNDARY RD & KINGSWAY & TURNING LANE	VANCOUVER	Casualty	2017	68
49.258209	-123.023636	BOUNDARY RD & GRANDVIEW HWY & GRANDVIEW HWY ONRAMP	VANCOUVER	Casualty	2017	84
49.211079	-123.077129	KNIGHT ST & KNIGHT ST BRIDGE & SE MARINE DR & SE MARINE DR OFFRAMP & SE MARINE DR ONRAMP & BUS RAMP	VANCOUVER	Casualty	2017	117
49.219687	-123.06589	54TH AVE AND VICTORIA LOOP & VICTORIA DR	VANCOUVER	Casualty	2018	1
49.213735	-123.14036	63RD AVE AND GRANVILLE LOOP & GRANVILLE ST	VANCOUVER	Casualty	2018	1
49.282927	-123.106793	ABBOTT ST & W CORDOVA ST	VANCOUVER	Casualty	2018	1
49.235398	-123.027894	ABERDEEN ST & CROWLEY DR	VANCOUVER	Casualty	2018	1
49.277468	-123.057878	ADANAC ST & GARDEN DR	VANCOUVER	Casualty	2018	1
49.277464	-123.044106	ADANAC ST & RENFREW ST	VANCOUVER	Casualty	2018	1
49.277431	-123.02835	ADANAC ST & SKEENA ST	VANCOUVER	Casualty	2018	1
49.27748	-123.059815	ADANAC ST & TEMPLETON DR	VANCOUVER	Casualty	2018	1
49.277522	-123.065605	ADANAC ST & VICTORIA DR	VANCOUVER	Casualty	2018	1
49.277605	-123.072745	ADANAC ST & WOODLAND DR	VANCOUVER	Casualty	2018	1
49.208571	-123.143732	ADERA ST & SW MARINE DR	VANCOUVER	Casualty	2018	1
49.207762	-123.122797	AISNE ST & SW MARINE DR	VANCOUVER	Casualty	2018	1
49.290144	-123.131232	ALBERNI ST & CARDERO ST	VANCOUVER	Casualty	2018	1
49.289362	-123.130033	ALBERNI ST & NICOLA ST	VANCOUVER	Casualty	2018	1
49.268388	-123.110732	ALBERTA ST & W 3RD AVE	VANCOUVER	Casualty	2018	1
49.258796	-123.131553	ALDER ST & W 14TH AVE	VANCOUVER	Casualty	2018	1
49.264398	-123.131313	ALDER ST & W 8TH AVE	VANCOUVER	Casualty	2018	1
49.266646	-123.132012	ALDER XING & LAMEYS MILL RD	VANCOUVER	Casualty	2018	1
49.283791	-123.102162	ALEXANDER ST & COLUMBIA ST	VANCOUVER	Casualty	2018	1
49.284067	-123.097836	ALEXANDER ST & GORE AVE	VANCOUVER	Casualty	2018	1
49.283988	-123.093305	ALEXANDER ST & JACKSON AVE	VANCOUVER	Casualty	2018	1
49.284104	-123.099491	ALEXANDER ST & MAIN ST	VANCOUVER	Casualty	2018	1
49.283368	-123.104002	ALEXANDER ST & POWELL ST & WATER ST	VANCOUVER	Casualty	2018	1
49.231184	-123.18687	ALMA ST & SW MARINE DR	VANCOUVER	Casualty	2018	1
49.262547	-123.185921	ALMA ST & W 11TH AVE	VANCOUVER	Casualty	2018	1
49.261668	-123.185915	ALMA ST & W 12TH AVE	VANCOUVER	Casualty	2018	1
49.234783	-123.186817	ALMA ST & W 41ST AVE	VANCOUVER	Casualty	2018	1
49.266927	-123.185761	ALMA ST & W 6TH AVE	VANCOUVER	Casualty	2018	1
49.265246	-123.185828	ALMA ST & W 8TH AVE	VANCOUVER	Casualty	2018	1
49.208308	-123.032608	AMBERLY PL & SE MARINE DR	VANCOUVER	Casualty	2018	1
49.212421	-123.055121	ANCASTER CRES & ELLIOTT ST	VANCOUVER	Casualty	2018	1
49.269956	-123.137115	ANDERSON ST & ISLAND PARK WALK	VANCOUVER	Casualty	2018	1
49.268775	-123.138191	ANDERSON ST & W 3RD AVE	VANCOUVER	Casualty	2018	1
49.23446	-123.147668	ANGUS DR & W 41ST AVE	VANCOUVER	Casualty	2018	1
49.221799	-123.148154	ANGUS DR & W 54TH AVE	VANCOUVER	Casualty	2018	1
49.249577	-123.146099	ANGUS DR & W KING EDWARD AVE	VANCOUVER	Casualty	2018	1
49.217464	-123.023802	ARBOR AVE & BOUNDARY RD	VANCOUVER	Casualty	2018	1
49.245181	-123.153329	ARBUTUS ST & VALLEY DR	VANCOUVER	Casualty	2018	1
49.260049	-123.153096	ARBUTUS ST & W 13TH AVE	VANCOUVER	Casualty	2018	1
49.270783	-123.152669	ARBUTUS ST & W 1ST AVE	VANCOUVER	Casualty	2018	1
49.252591	-123.153032	ARBUTUS ST & W 22ND AVE	VANCOUVER	Casualty	2018	1
49.239185	-123.155376	ARBUTUS ST & W 36TH AVE	VANCOUVER	Casualty	2018	1
49.266409	-123.152837	ARBUTUS ST & W 6TH AVE	VANCOUVER	Casualty	2018	1
49.217878	-123.071197	ARGYLE DR & ARGYLE ST & E 57TH AVE	VANCOUVER	Casualty	2018	1
49.232629	-123.071514	ARGYLE ST & E 41ST AVE	VANCOUVER	Casualty	2018	1
49.228525	-123.07166	ARGYLE ST & E 46TH AVE	VANCOUVER	Casualty	2018	1
49.227127	-123.071696	ARGYLE ST & E 47TH AVE	VANCOUVER	Casualty	2018	1
49.223326	-123.071826	ARGYLE ST & E 51ST AVE	VANCOUVER	Casualty	2018	1
49.215422	-123.072013	ARGYLE ST & E 60TH AVE	VANCOUVER	Casualty	2018	1
49.211963	-123.072046	ARGYLE ST & E 64TH AVE	VANCOUVER	Casualty	2018	1
49.228113	-123.02778	ARLINGTON ST & E 46TH AVE	VANCOUVER	Casualty	2018	1
49.202322	-123.134613	ARTHUR LAING BRIDGE & GRANVILLE ST OFFRAMP & GRANVILLE ST ONRAMP & SW MARINE DR & SW MARINE DR OFFRAMP & SW MARINE DR ONRAMP	VANCOUVER	Casualty	2018	1
49.199694	-123.135608	ARTHUR LAING BRIDGE & GRANVILLE ST OFFRAMP & SW MARINE DR OFFRAMP	VANCOUVER	Casualty	2018	1
49.258787	-123.117707	ASH ST & W 14TH AVE	VANCOUVER	Casualty	2018	1
49.214202	-123.120125	ASH ST & W 62ND AVE	VANCOUVER	Casualty	2018	1
49.205741	-123.119119	ASH ST & W KENT AVE N	VANCOUVER	Casualty	2018	1
49.205475	-123.119074	ASH ST & W KENT AVE S	VANCOUVER	Casualty	2018	1
49.249035	-123.118414	ASH ST & W KING EDWARD AVE	VANCOUVER	Casualty	2018	1
49.21854	-123.054862	ASHBURN ST & ELLIOTT ST	VANCOUVER	Casualty	2018	1
49.234228	-123.13639	ATHLONE ST & W 41ST AVE	VANCOUVER	Casualty	2018	1
49.208005	-123.142192	AVERY AVE & SW MARINE DR	VANCOUVER	Casualty	2018	1
49.233819	-123.122378	BAILLIE ST & W 41ST AVE	VANCOUVER	Casualty	2018	1
49.263301	-123.174022	BALACLAVA ST & W 10TH AVE	VANCOUVER	Casualty	2018	1
49.257835	-123.174222	BALACLAVA ST & W 16TH AVE	VANCOUVER	Casualty	2018	1
49.251905	-123.139024	BALFOUR AVE & GRANVILLE ST	VANCOUVER	Casualty	2018	1
49.272657	-123.159694	BALSAM ST & CORNWALL AVE	VANCOUVER	Casualty	2018	1
49.270898	-123.159758	BALSAM ST & W 1ST AVE	VANCOUVER	Casualty	2018	1
